SaleID,PropertyID,SaleDate,SalePrice,LegalReference,SoldAsVacant
9629,3357,2013-05-13,30000.0,20130613-0060294,1.0
9630,39558,2015-10-02,225000.0,20151007-0102225,0.0
9631,4641,2013-06-19,164515.0,20130625-0065343,0.0
9632,34955,2015-07-28,250000.0,20150827-0086837,0.0
9633,2182,2013-04-26,35000.0,20130430-0043193,0.0
9634,8066,2013-09-20,194115.0,20131001-0102652,0.0
9635,18514,2014-07-25,117500.0,20140729-0067152,0.0
9637,21436,2014-09-15,165000.0,20140924-0087895,0.0
9638,1260,2013-03-06,60000.0,20130311-0023690,0.0
9639,42071,2015-12-09,190000.0,20151214-0125569,0.0
9641,18515,2014-07-25,117500.0,20140729-0067152,0.0
9642,17041,2014-06-10,65000.0,20140623-0054449,0.0
9643,31350,2015-05-04,138000.0,20150506-0041533,0.0
9644,56193,2016-10-04,175000.0,20161006-0105736,0.0
9645,14539,2014-04-25,72000.0,20140425-0035149,0.0
9647,39559,2015-10-09,69000.0,20151012-0103738,0.0
9649,52101,2016-07-21,230000.0,20160725-0076532,0.0
9650,2183,2013-04-25,63000.0,20130426-0041557,0.0
9651,2184,2013-04-25,63000.0,20130426-0041557,0.0
9652,14540,2014-04-21,306000.0,20140422-0033379,0.0
9659,4642,2013-06-07,84175.0,20130614-0061242,0.0
9662,42072,2015-12-29,126000.0,20160104-0000433,0.0
9665,9006,2013-10-26,123300.0,20131031-0113137,0.0
9666,4643,2013-06-13,120500.0,20130614-0061040,0.0
9669,25187,2014-12-23,120000.0,20141229-0118556,0.0
9670,54784,2016-09-22,205000.0,20160923-0100703,0.0
9671,48918,2016-05-09,199900.0,20160510-0046209,0.0
9672,17042,2014-06-06,145000.0,20140610-0050461,0.0
9673,43216,2016-01-13,242000.0,20160115-0004433,0.0
9674,18516,2014-07-23,190000.0,20140725-0066103,0.0
9675,56194,2016-10-25,281000.0,20161026-0113398,0.0
9676,5923,2013-07-30,166900.0,20130802-0081195,0.0
9677,713,2013-02-04,132400.0,20130207-0012931,0.0
9678,47157,2016-04-04,185000.0,20160406-0033174,0.0
9679,38234,2015-09-14,243000.0,20150916-0094115,0.0
9682,50792,2016-06-10,227000.0,20160614-0060120,0.0
9684,31352,2015-05-07,227500.0,20150508-0042334,0.0
9685,3359,2013-05-14,30000.0,20130521-0051053,0.0
9686,39560,2015-10-02,440000.0,20151022-0107375,0.0
9687,26328,2015-01-14,94500.0,20150116-0004775,0.0
9688,39561,2015-10-02,440000.0,20151022-0107375,0.0
9689,39562,2015-10-02,440000.0,20151022-0107375,0.0
9690,39563,2015-10-02,440000.0,20151022-0107375,0.0
9691,44196,2016-02-11,127500.0,20160212-0013495,0.0
9692,39564,2015-10-09,69000.0,20151012-0103738,0.0
9693,52102,2016-07-22,135900.0,20160725-0076122,0.0
9694,24006,2014-11-12,35000.0,20141113-0105033,1.0
9695,39565,2015-10-28,335000.0,20151102-0110956,0.0
9741,5924,2013-07-29,108000.0,20130730-0079079,0.0
9742,53295,2016-08-03,199900.0,20160804-0080766,0.0
9743,3360,2013-05-09,140000.0,20130513-0048170,0.0
9744,38238,2015-09-30,242900.0,20151001-0099916,0.0
9748,4644,2013-06-10,69900.0,20130612-0060104,0.0
9749,36665,2015-08-24,315500.0,20150826-0086166,0.0
9750,18520,2014-07-14,220000.0,20140718-0064080,0.0
9751,4645,2013-06-10,137500.0,20130703-0068992,0.0
9752,42075,2015-12-15,90000.0,20151216-0126630,1.0
9753,34961,2015-07-24,265000.0,20150728-0074055,0.0
9754,34962,2015-07-24,265000.0,20150728-0074055,0.0
9755,43219,2016-01-19,318750.0,20160121-0006358,0.0
9756,1261,2013-03-14,130000.0,20130318-0026664,0.0
9757,47160,2016-04-06,200050.0,20160428-0041562,0.0
9758,29629,2015-04-10,81500.0,20150414-0032745,0.0
9759,7134,2013-08-13,126500.0,20130815-0085658,0.0
9760,56198,2016-10-11,195000.0,20161012-0107924,0.0
9761,26332,2015-01-08,103000.0,20150108-0002077,0.0
9762,24007,2014-11-06,110000.0,20141106-0102720,0.0
9763,34963,2015-07-13,235000.0,20150714-0068623,0.0
9764,47161,2016-04-01,230000.0,20160404-0031893,0.0
9765,21442,2014-09-05,146200.0,20140910-0082703,0.0
9766,29630,2015-04-20,96700.0,20150420-0035094,0.0
9767,31355,2015-05-12,125000.0,20150515-0045035,0.0
9768,44198,2016-02-10,397500.0,20160210-0012834,0.0
9769,15666,2014-05-28,191000.0,20140529-0046107,0.0
9770,47162,2016-04-12,210000.0,20160413-0035516,0.0
9772,40800,2015-11-05,153500.0,20151113-0115582,0.0
9773,45470,2016-03-30,249900.0,20160401-0030944,0.0
9774,17044,2014-06-04,157500.0,20140714-0061777,0.0
9775,21443,2014-09-10,214000.0,20140912-0083877,0.0
9776,4646,2013-06-26,123500.0,20130627-0066299,0.0
9777,50798,2016-06-22,260000.0,20160623-0064301,0.0
9778,21444,2014-09-29,137750.0,20141007-0092707,0.0
9779,29631,2015-04-20,225000.0,20150422-0035964,0.0
9780,45471,2016-03-30,255000.0,20160331-0030464,0.0
9781,17045,2014-06-06,205000.0,20140609-0050111,0.0
9782,36666,2015-08-10,167000.0,20150811-0080293,0.0
9783,45472,2016-03-31,260000.0,20160418-0036800,0.0
9784,33219,2015-06-19,155000.0,20150624-0060634,0.0
9785,47163,2016-04-29,285000.0,20160509-0045559,0.0
9786,52105,2016-07-12,180000.0,20160718-0073325,0.0
9787,5925,2013-07-24,173300.0,20130725-0077351,0.0
9788,22871,2014-10-31,100000.0,20141104-0101940,0.0
9789,29632,2015-04-06,250000.0,20150410-0031637,0.0
9790,29633,2015-04-02,120000.0,20150406-0029217,0.0
9791,29634,2015-04-27,149900.0,20150429-0038192,0.0
9792,52106,2016-07-08,350000.0,20160713-0071944,0.0
9793,4647,2013-06-25,195900.0,20130710-0071058,0.0
9794,47164,2016-04-22,200000.0,20160504-0044102,0.0
9795,53296,2016-08-26,399999.0,20160831-0091219,0.0
9796,31356,2015-05-29,293000.0,20150602-0051334,0.0
9798,33220,2015-06-17,231500.0,20150622-0059418,0.0
9799,45473,2016-03-31,252500.0,20160401-0030987,0.0
9800,3361,2013-05-30,140000.0,20130603-0055832,0.0
9801,42076,2015-12-04,220000.0,20151215-0125836,0.0
9802,42077,2015-12-01,175000.0,20151203-0121994,0.0
9803,15667,2014-05-13,110000.0,20140602-0047312,0.0
9804,21445,2014-09-30,189900.0,20141002-0091040,0.0
9805,714,2013-02-22,153000.0,20130228-0020267,0.0
9806,27229,2015-02-20,165000.0,20150225-0016037,0.0
9807,36667,2015-08-07,250000.0,20150812-0080646,0.0
9808,715,2013-02-26,254000.0,20130228-0020357,0.0
9809,31357,2015-05-29,220000.0,20150605-0052632,0.0
9811,33221,2015-06-19,161000.0,20150622-0059280,0.0
9812,27230,2015-02-24,207000.0,20150227-0016974,0.0
9813,8067,2013-09-30,185000.0,00131001-0102990,0.0
9814,28295,2015-03-23,229550.0,20150327-0026589,0.0
9815,39566,2015-10-09,190000.0,20151013-0104170,0.0
9816,40801,2015-11-12,210000.0,20151118-0117026,0.0
9817,56199,2016-10-28,399000.0,20161103-0116174,0.0
9818,48920,2016-05-02,145000.0,20160510-0046546,0.0
9820,47165,2016-04-04,286000.0,20160406-0032869,0.0
9822,19950,2014-08-29,174900.0,20140904-0080936,0.0
9824,31358,2015-05-21,215000.0,20150529-0049468,0.0
9826,31359,2015-05-11,165000.0,20150520-0046560,0.0
9827,5926,2013-07-26,180000.0,20130729-0078473,0.0
9828,4648,2013-06-24,180000.0,20130628-0066550,0.0
9829,47166,2016-04-15,186000.0,20160427-0040876,0.0
9830,28296,2015-03-26,227100.0,20150401-0027995,0.0
9831,53297,2016-08-19,304900.0,20160825-0089047,0.0
9832,279,2013-01-17,120000.0,20130123-0007279,0.0
9833,1262,2013-03-07,110000.0,20130313-0025123,0.0
9834,2185,2013-04-24,252000.0,20130502-0044129,0.0
9835,25189,2014-12-31,252900.0,20150102-0000070,0.0
9836,3362,2013-05-01,149615.0,20130503-0044961,0.0
9837,15668,2014-05-16,200000.0,20140522-0044400,0.0
9838,26333,2015-01-14,165000.0,20150130-0009073,0.0
9839,4649,2013-06-27,105000.0,20130628-0066795,0.0
9840,12482,2014-02-10,233500.0,20140218-0013736,0.0
9841,48921,2016-05-12,285000.0,20160517-0049344,0.0
9842,9007,2013-10-29,175000.0,20131101-0113419,0.0
9848,56200,2016-10-21,155000.0,20161026-0112856,0.0
9850,1263,2013-03-19,78000.0,20130320-0027665,0.0
9851,36671,2015-08-31,200000.0,20150904-0090405,0.0
9852,42078,2015-12-11,278500.0,20151215-0125951,0.0
9857,33222,2015-06-01,135000.0,20150603-0051666,0.0
9858,42079,2015-12-14,340000.0,20151231-0131549,0.0
9859,56201,2016-10-13,430000.0,20161017-0109666,0.0
9860,716,2013-02-28,289900.0,20130301-0020420,0.0
9861,45475,2016-03-25,320000.0,20160328-0028531,0.0
9862,18521,2014-07-25,309900.0,20140731-0068437,0.0
9865,4651,2013-06-14,105000.0,20130624-0064518,0.0
9866,14541,2014-04-25,255000.0,20140502-0037178,0.0
9867,3363,2013-05-31,300000.0,20130612-0060056,0.0
9868,24008,2014-11-25,110000.0,20141204-0111362,0.0
9869,36672,2015-08-31,384000.0,20150902-0089625,0.0
9870,10878,2013-12-19,62000.0,20140107-0001460,0.0
9871,25190,2014-12-12,324000.0,20141217-0115392,0.0
9872,717,2013-02-08,144000.0,20130212-0014255,0.0
9873,14542,2014-04-07,105000.0,20140409-0029535,0.0
9874,22872,2014-10-31,314900.0,20141107-0103012,0.0
9875,9897,2013-11-08,192500.0,20131114-0117797,0.0
9876,48924,2016-05-16,199900.0,20160519-0050446,0.0
9877,52108,2016-07-15,202000.0,20160726-0076778,0.0
9884,12483,2014-02-10,215000.0,20140212-0012293,0.0
9885,17047,2014-06-13,240000.0,20140617-0052686,0.0
9887,5927,2013-07-10,101000.0,20130712-0072412,0.0
9888,47168,2016-04-27,220000.0,20160503-0043613,0.0
9889,42080,2015-12-09,153000.0,20151214-0125204,0.0
9890,4652,2013-06-03,83000.0,20130612-0059949,0.0
9891,54788,2016-09-16,265000.0,20160920-0098969,0.0
9892,19953,2014-08-21,170000.0,20140825-0077446,0.0
9897,18522,2014-07-15,125000.0,20140722-0065195,0.0
9899,15669,2014-05-08,178000.0,20140513-0040813,0.0
9900,33223,2015-06-17,180000.0,20150619-0058637,0.0
9902,22873,2014-10-14,122000.0,20141021-0096927,0.0
9903,1264,2013-03-07,95000.0,20130311-0023848,0.0
9904,19954,2014-08-20,141000.0,20140829-0079374,0.0
9905,53300,2016-08-12,225000.0,20160816-0085449,0.0
9908,54789,2016-09-01,238000.0,20160906-0093157,0.0
9910,10880,2013-12-30,160000.0,20140114-0003739,0.0
9911,718,2013-02-06,17500.0,20130208-0013432,
9912,5929,2013-07-31,280000.0,20130801-0080149,0.0
9913,4653,2013-06-27,196500.0,20130701-0067900,0.0
9914,31362,2015-05-28,239900.0,20150605-0052670,0.0
9915,7136,2013-08-02,100000.0,20130806-0081987,0.0
9918,56204,2016-10-17,170000.0,20161019-0110560,0.0
9919,50799,2016-06-10,125000.0,20160613-0059617,0.0
9920,7137,2013-08-29,98500.0,20130905-0093865,0.0
9921,44200,2016-02-11,279972.0,20160225-0017886,0.0
9923,18523,2014-07-09,180000.0,20140714-0061697,0.0
9924,24009,2014-11-26,193000.0,20141202-0110477,0.0
9929,3364,2013-05-30,53000.0,20130603-0055401,0.0
9930,5930,2013-07-17,89000.0,20130723-0075879,0.0
9931,47169,2016-04-25,249900.0,20160428-0041438,0.0
9932,29636,2015-04-30,83000.0,20150505-0040821,0.0
9933,281,2013-01-15,30000.0,20130115-0004894,0.0
9934,2186,2013-04-17,40500.0,20130425-0041082,0.0
9935,33225,2015-06-01,255000.0,20150605-0052768,0.0
9936,38240,2015-09-28,85000.0,20150929-0098971,0.0
9937,10881,2013-12-30,159000.0,20131231-0131202,0.0
9938,22874,2014-10-17,155000.0,20141024-0098452,0.0
9939,42081,2015-12-22,235000.0,20151228-0129659,0.0
9940,21446,2014-09-25,340000.0,20140929-0089546,0.0
9941,53301,2016-08-11,388000.0,20160811-0083852,0.0
9942,10882,2013-12-20,385600.0,20131226-0129773,0.0
9943,31364,2015-05-04,30000.0,20150506-0041216,0.0
9944,47170,2016-04-06,437900.0,20160407-0033543,0.0
9945,18524,2014-07-01,90000.0,20140708-0060137,0.0
9946,2187,2013-04-26,130000.0,20130430-0042768,0.0
9947,5931,2013-07-30,215000.0,20130802-0080968,0.0
9948,4654,2013-06-25,312500.0,20130627-0066002,0.0
9949,44201,2016-02-12,409900.0,20160216-0014274,0.0
9950,47171,2016-04-28,250000.0,20160428-0041725,0.0
9951,52109,2016-07-01,255000.0,20160711-0070920,0.0
9952,54791,2016-09-30,215000.0,20161004-0104710,0.0
9953,56205,2016-10-31,355000.0,20161102-0116125,0.0
9954,33226,2015-06-11,100000.0,20150615-0056772,0.0
9955,42082,2015-12-18,260000.0,20151228-0130181,0.0
9956,7138,2013-08-30,62500.0,20130904-0093111,0.0
9957,44202,2016-02-23,417500.0,20160225-0018084,0.0
9978,19958,2014-08-29,363000.0,20140904-0080877,0.0
9981,34968,2015-07-02,160000.0,20150707-0065883,0.0
9984,25192,2014-12-19,105000.0,20141222-0116855,0.0
9985,33228,2015-06-26,306000.0,20150629-0062197,0.0
9993,43221,2016-01-29,405000.0,20160202-0010017,0.0
9995,5936,2013-07-02,246000.0,20130705-0069660,0.0
9996,14543,2014-04-11,289900.0,20140416-0031888,0.0
9999,21448,2014-09-26,155000.0,20141002-0091359,0.0
10000,18525,2014-07-28,60195.0,20140801-0068937,0.0
10001,18526,2014-07-28,82500.0,20140801-0068938,0.0
10002,24010,2014-11-24,200000.0,20141201-0109815,0.0
10004,45479,2016-03-31,244000.0,20160401-0031090,0.0
10005,15670,2014-05-16,115000.0,20140519-0042811,0.0
10006,42083,2015-12-02,389000.0,20151203-0122082,0.0
10007,15671,2014-05-16,60000.0,20140519-0042821,0.0
10008,28300,2015-03-31,120000.0,20150401-0028401,0.0
10009,7139,2013-08-22,62000.0,20130823-0089211,0.0
10011,14545,2014-04-01,370000.0,20140501-0036656,0.0
10012,14544,2014-04-01,460000.0,20140501-0036657,0.0
10015,14549,2014-04-01,370000.0,20140501-0036656,0.0
10016,14548,2014-04-01,460000.0,20140501-0036657,0.0
10017,11759,2014-01-16,205000.0,20140122-0005823,0.0
10020,43222,2016-01-20,220216.0,20160203-0010370,0.0
10022,27233,2015-02-13,190000.0,20150213-0013598,0.0
10030,8068,2013-09-16,82000.0,20130918-0098316,0.0
10031,25193,2014-12-19,95000.0,20141222-0116797,0.0
10032,38241,2015-09-09,435000.0,20150911-0092496,0.0
10033,4656,2013-06-27,127000.0,20130701-0067913,0.0
10034,53302,2016-08-26,246500.0,20160830-0090916,0.0
10035,54792,2016-09-30,200000.0,20161003-0103827,0.0
10036,50803,2016-06-28,197000.0,20160629-0066363,0.0
10037,11760,2014-01-17,195000.0,20140127-0007140,0.0
10038,7140,2013-08-23,116500.0,20130827-0090235,0.0
10039,18527,2014-07-31,160000.0,20140812-0072801,0.0
10045,52110,2016-07-19,130000.0,20160721-0074962,0.0
10046,719,2013-02-26,85000.0,20130228-0020309,0.0
10048,8069,2013-09-25,196000.0,20130925-0100710,0.0
10049,7141,2013-08-09,485155.0,20130814-0085585,0.0
10050,14551,2014-04-18,199970.0,20140423-0034056,0.0
10051,40805,2015-11-24,180000.0,20151202-0121362,0.0
10053,18528,2014-07-23,86000.0,20140820-0075928,0.0
10054,27234,2015-02-18,169900.0,20150219-0014417,0.0
10056,27235,2015-02-20,308500.0,20150225-0016040,0.0
10057,4657,2013-06-14,390500.0,20130624-0064625,0.0
10063,39567,2015-10-05,182500.0,20151008-0102944,0.0
10066,44205,2016-02-01,240000.0,20160211-0013437,0.0
10067,19960,2014-08-07,224000.0,20140812-0072568,0.0
10068,54793,2016-09-23,252400.0,20160929-0102853,0.0
10069,4658,2013-06-06,289000.0,20130611-0059113,0.0
10070,28301,2015-03-03,370000.0,20150309-0019923,0.0
10071,40806,2015-11-23,293000.0,20151201-0120876,0.0
10076,43223,2016-01-21,229900.0,20160126-0007351,0.0
10078,45483,2016-03-31,91000.0,20160404-0031633,0.0
10081,50805,2016-06-30,200000.0,20160707-0069437,0.0
10082,45484,2016-03-17,180000.0,20160321-0026471,0.0
10083,7142,2013-08-26,340000.0,20130905-0093747,0.0
10084,21449,2014-09-05,355000.0,20140912-0083692,0.0
10086,25194,2014-12-01,142500.0,20141204-0111332,0.0
10090,720,2013-02-18,109000.0,20130225-0018633,0.0
10093,22875,2014-10-20,299900.0,20141022-0097462,0.0
10094,19961,2014-08-28,179000.0,20140902-0079621,0.0
10095,43224,2016-01-05,262900.0,20160208-0011721,0.0
10099,52111,2016-07-11,300000.0,20160713-0071967,0.0
10100,22876,2014-10-17,185000.0,20141021-0096998,0.0
10101,40807,2015-11-06,216500.0,20151112-0115010,0.0
10102,28302,2015-03-06,169000.0,20150310-0020305,0.0
10103,31370,2015-05-29,259900.0,20150602-0051355,0.0
10105,24012,2014-11-24,188000.0,20141125-0108690,0.0
10106,9902,2013-11-27,204991.0,20131211-0125395,0.0
10107,4659,2013-06-17,90000.0,20130619-0062470,0.0
10109,29638,2015-04-17,205000.0,20150422-0035927,0.0
10110,36679,2015-08-06,181000.0,20150812-0080855,0.0
10111,45486,2016-03-25,199500.0,20160328-0028472,0.0
10112,44206,2016-02-05,145000.0,20160208-0011950,0.0
10113,25196,2014-12-05,320000.0,20141211-0113616,0.0
10114,31371,2015-05-12,170000.0,20150518-0045506,0.0
10115,45487,2016-03-04,265000.0,20160307-0021393,0.0
10116,2191,2013-04-30,166000.0,20130517-0050152,0.0
10117,2192,2013-04-30,166000.0,20130517-0050152,0.0
10125,38243,2015-09-29,110000.0,20151005-0101195,0.0
10128,721,2013-02-11,305000.0,20130214-0015213,0.0
10130,21454,2014-09-04,292000.0,20140910-0082842,0.0
10131,39568,2015-10-22,389999.0,20151026-0108805,0.0
10246,9010,2013-10-14,94000.0,20131016-0108060,0.0
10247,12485,2014-02-27,145000.0,20140227-0017121,0.0
10248,26339,2015-01-29,261500.0,20150211-0012675,0.0
10249,17054,2014-06-30,163970.0,20140702-0057981,0.0
10250,48935,2016-05-16,220000.0,20160519-0050072,0.0
10253,7143,2013-08-30,93700.0,20130909-0094917,0.0
10258,17055,2014-06-10,42000.0,20140612-0051201,0.0
10259,39572,2015-10-20,200000.0,20151021-0107107,0.0
10261,52118,2016-07-10,195000.0,20160711-0070404,0.0
10265,1266,2013-03-19,90000.0,20130319-0027199,0.0
10267,4660,2013-06-13,410000.0,20130614-0061021,0.0
10268,282,2013-01-10,132000.0,20130115-0004567,0.0
10277,12486,2014-02-28,94000.0,20140311-0020304,0.0
10280,12487,2014-02-20,144000.0,20140224-0015273,0.0
10282,27239,2015-02-09,129900.0,20150211-0012541,0.0
10283,22878,2014-10-27,89900.0,20141029-0099662,0.0
10284,22879,2014-10-14,95000.0,20141024-0098123,0.0
10285,47178,2016-04-15,403686.0,20160418-0036915,0.0
10286,42090,2015-12-07,253000.0,20151208-0123498,0.0
10287,18534,2014-07-16,175000.0,20140718-0063855,0.0
10288,1267,2013-03-14,130000.0,20130319-0026977,0.0
10289,22880,2014-10-17,211000.0,20141022-0097595,0.0
10290,13482,2014-03-19,121875.0,20140320-0022933,0.0
10293,9015,2013-10-15,276900.0,20131022-0110118,0.0
10294,19965,2014-08-08,183000.0,20140815-0074025,0.0
10295,5938,2013-07-17,195700.0,20130801-0080195,0.0
10302,5939,2013-07-26,222000.0,20130730-0079182,0.0
10306,40813,2015-11-16,245000.0,20151120-0117714,0.0
10307,8070,2013-09-03,267000.0,20130905-0093763,0.0
10311,18535,2014-07-25,265500.0,20140729-0067358,0.0
10312,15676,2014-05-09,98500.0,20140514-0041226,0.0
10313,18536,2014-07-16,299000.0,20140718-0064146,0.0
10314,18537,2014-07-21,165000.0,20140729-0067099,0.0
10317,9905,2013-11-12,212900.0,20131114-0117671,0.0
10319,7144,2013-08-05,220000.0,20130807-0082934,0.0
10320,21460,2014-09-19,267000.0,20140923-0087530,0.0
10321,3365,2013-05-31,131100.0,20130612-0059882,0.0
10322,4662,2013-06-25,119900.0,20130628-0066514,0.0
10323,18538,2014-07-29,250400.0,20140805-0070222,0.0
10325,3366,2013-05-30,45000.0,20130610-0058526,0.0
10326,40814,2015-11-30,259900.0,20151218-0127409,0.0
10371,21461,2014-09-19,180000.0,20140925-0088286,0.0
10372,12488,2014-02-14,185000.0,20140214-0013315,0.0
10373,40815,2015-11-16,216000.0,20151118-0116956,0.0
10374,52124,2016-07-11,225580.0,20160713-0071627,0.0
10375,50819,2016-06-14,297000.0,20160713-0071969,0.0
10377,31384,2015-05-26,190000.0,20150629-0062137,0.0
10378,18539,2014-07-31,254900.0,20140804-0069872,0.0
10379,38252,2015-09-23,224000.0,20150925-0097568,0.0
10380,56215,2016-10-17,239000.0,20161021-0111387,0.0
10381,40816,2015-11-09,209900.0,20151112-0115205,0.0
10382,17057,2014-06-23,175000.0,20140708-0060058,0.0
10384,36684,2015-08-07,273500.0,20150824-0085169,0.0
10385,8071,2013-09-24,188000.0,20131002-0103159,0.0
10387,28308,2015-03-25,180000.0,20150402-0028685,0.0
10388,17058,2014-06-02,247400.0,20140609-0049649,0.0
10389,22884,2014-10-08,237500.0,20141010-0094155,0.0
10392,42091,2015-12-16,319000.0,20151218-0127465,0.0
10393,19968,2014-08-28,175000.0,20140903-0080619,0.0
10397,34982,2015-07-22,176500.0,20150727-0073380,0.0
10398,5940,2013-07-12,217000.0,20130722-0075212,0.0
10399,1268,2013-03-22,154400.0,20130327-0029759,0.0
10400,43228,2016-01-28,199000.0,20160129-0008894,0.0
10401,22885,2014-10-07,227000.0,20141010-0094121,0.0
10403,34983,2015-07-09,235000.0,20150710-0067338,0.0
10404,43229,2016-01-25,259000.0,20160126-0007508,0.0
10405,45500,2016-03-10,240000.0,20160315-0024382,0.0
10406,19969,2014-08-22,130000.0,20140825-0077442,0.0
10407,21462,2014-09-05,165000.0,20140905-0081615,0.0
10408,27240,2015-02-03,229000.0,20150206-0011355,0.0
10409,36685,2015-08-03,250731.0,20150807-0078826,0.0
10410,44214,2016-02-05,250000.0,20160208-0011647,0.0
10412,48939,2016-05-31,280000.0,20160607-0057475,0.0
10413,2193,2013-04-19,148000.0,20130422-0039662,0.0
10416,18540,2014-07-10,210103.0,20140804-0069585,0.0
10417,722,2013-02-26,140000.0,20130301-0020409,0.0
10418,29644,2015-04-02,270000.0,20150406-0029673,0.0
10423,19970,2014-08-15,163600.0,20140821-0076331,0.0
10426,53314,2016-08-12,255000.0,20160817-0085656,0.0
10428,45501,2016-03-10,200000.0,20160317-0025329,0.0
10429,56216,2016-10-28,230000.0,20161109-0118432,0.0
10430,48940,2016-05-16,335000.0,20160519-0050443,0.0
10431,42093,2015-12-11,232000.0,20151216-0126223,0.0
10432,47186,2016-04-01,235500.0,20160406-0033169,0.0
10433,14560,2014-04-10,194000.0,20140416-0031789,0.0
10434,19971,2014-08-22,185000.0,20140829-0079189,0.0
10436,26341,2015-01-20,159000.0,20150128-0007943,0.0
10437,33240,2015-06-23,250000.0,20150626-0061521,0.0
10438,29645,2015-04-21,260000.0,20150505-0040941,0.0
10439,10885,2013-12-20,191500.0,20131223-0129150,0.0
10446,12489,2014-02-28,212000.0,20140304-0018199,0.0
10447,21464,2014-09-29,253000.0,20141006-0092363,0.0
10448,4664,2013-06-24,299900.0,20130628-0066454,0.0
10492,54801,2016-09-09,240000.0,20160912-0095513,0.0
10493,15677,2014-05-14,202450.0,20140523-0044544,0.0
10494,43232,2016-01-25,245000.0,20160201-0009589,0.0
10495,15678,2014-05-12,185900.0,20140516-0042057,0.0
10496,3367,2013-05-15,383500.0,20130522-0051717,0.0
10497,21471,2014-09-30,204500.0,20141002-0091117,0.0
10498,47187,2016-04-08,230000.0,20160411-0034452,0.0
10499,19973,2014-08-20,199999.0,20140822-0076887,0.0
